"row ID","REVENUE_VOICE_oct","REVENUE_GPRS_oct","REVENUE_SMS_oct","REVENUE_VAS_oct","VOLUME_MIN_oct","VOLUME_NO_oct","VOLUME_MIN_country_X_oct","VOLUME_NO_country_X_oct","VOLUME_MIN_country_Y_oct","VOLUME_NO_country_Y_oct","VOLUME_MIN_Neighbou_octr","VOLUME_NO_Neighbour_oct","VOLUME_MIN_West_Europe_oct","VOLUME_NO_West_Europe_oct","VOLUME_MIN_East_Europe_oct","VOLUME_NO_East_Europe_oct","VOLUME_MIN_OTHERDEST_oct","VOLUME_NO_OTHERDEST_oct","NO_SMS_OTHERDEST_oct","NO_GPRS_OTHERDEST_oct","VOLUME_MIN_COMPETITION_oct","VOLUME_NO_COMPETITION_oct","NO_SMS_COMPETITION_oct","NO_GPRS_COMPETITION_oct","NO_ROAMING_oct","SCORE_ID","AGE","GENDER","REVENUE_AMOUNT_oct","NUM_OF_RECHARGE_oct","CHURN","Prediction (DecTree)"
"407",518,0,0,0,8.41,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,4.93,14,0,0,0,80,38,"M",278.0332,1,"0","0"
"408",335,0,62,0,91.12,23,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,7,0,0.0,0,0,0,0,,32,"M",198.0,1,"0","0"
"412",621,0,204,0,18.45,42,0,1,0.0,0,0.03,1,0,0,0,0,0.0,0,12,0,0.96,2,0,0,0,80,55,"F",587.1265,1,"0","0"
"416",149,0,119,0,4.17,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,7,0,2.07,2,0,0,0,80,24,"F",134.8833,,"0","0"
"419",946,0,17,0,60.21,30,0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,1,0,3.05,4,0,0,0,70,22,"M",469.125,,"0","0"
"424",835,0,0,0,19.39,30,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.92,7,0,0,0,80,48,"F",528.55,1,"0","0"
"429",22,0,40,0,28.5,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,0.28,1,0,0,0,,50,"M",61.6,1,"0","0"
"430",455,0,0,0,7.75,10,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.3,1,0,0,0,80,68,"M",115.5,,"0","0"
"436",0,0,34,0,0.03,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.0,0,0,0,0,,43,"M",34.0,,"0","0"
"438",9,0,16,0,0.09,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.0,0,0,0,0,,21,"M",25.0,,"0","0"
"444",124,0,0,0,4.62,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,0.0,0,0,0,0,,38,"M",124.2,,"0","0"
"447",148,0,0,0,3.5,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.57,3,0,0,0,80,69,"M",50.065,,"0","0"
"449",294,0,0,0,4.73,22,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,8,0.78,3,0,0,0,80,42,"F",102.0,,"1","0"
"451",421,0,174,0,999.69,75,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,29,0,0.02,1,0,0,0,80,20,"M",189.0,,"0","0"
"453",102,0,153,0,3.04,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,9,0,0.0,0,0,0,0,,42,"M",161.78,,"0","0"
"455",304,0,17,0,7.74,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,3.25,7,0,0,0,80,56,"F",78.9016,1,"0","0"
"456",874,0,0,0,27.77,35,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,5.39,15,0,0,0,80,42,"F",498.172,,"0","0"
"457",478,0,0,0,16.46,10,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,5.25,5,0,0,0,80,64,"F",180.4281,1,"0","0"
"460",107,0,90,0,4.3,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,12,0,0.3,1,0,0,0,80,39,"F",196.5,1,"0","0"
"463",1346,0,68,0,38.22,35,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,5.95,7,0,0,0,70,73,"M",358.4,1,"0","0"
"466",238,0,0,0,3.76,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.22,2,0,0,0,80,42,"M",148.25,1,"0","0"
"473",467,0,34,0,14.64,21,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,6.88,12,0,0,0,80,29,"M",215.8248,,"0","0"
"474",641,0,102,0,14.44,34,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,6,0,5.29,9,0,0,0,80,45,"M",319.5,1,"0","0"
"476",838,0,374,0,16.12,48,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,22,0,3.21,10,0,0,0,80,34,"F",561.45,1,"0","0"
"477",224,0,120,0,26.85,32,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,12,0,0.5,4,0,0,0,80,46,"M",243.2,,"0","0"
"478",168,0,0,0,2.77,8,0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,80,39,"M",105.7,,"0","0"
"480",882,0,17,0,31.57,27,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,2.28,2,0,0,0,80,41,"M",227.7,,"0","0"
"481",593,0,0,0,13.92,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.25,5,0,0,0,80,28,"M",460.1231,,"0","0"
"483",402,0,51,0,6.58,13,0,0,0.0,0,0.0,0,1,2,0,0,0.0,0,3,0,0.0,0,0,0,0,80,48,"F",26.46,,"0","0"
"485",186,0,0,0,3.98,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.55,7,0,0,0,80,47,"M",85.6483,,"0","0"
"490",989,0,17,5,32.34,27,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,6.91,7,0,0,0,80,73,"M",542.1845,1,"0","0"
"491",170,0,0,0,3.27,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.37,5,0,0,0,80,29,"M",112.2,,"0","0"
"492",275,0,0,0,7.18,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.89,8,0,0,0,80,63,"M",203.0333,,"0","0"
"497",571,0,68,0,10.73,22,0,0,0.0,0,2.22,1,0,0,0,0,0.0,0,4,0,5.76,11,0,0,0,80,70,"M",469.3665,1,"0","0"
"498",292,0,68,0,3.92,16,0,0,0.47,1,0.47,1,0,0,0,0,0.0,0,4,0,2.38,8,0,0,0,80,43,"M",179.1,,"0","0"
"502",353,0,0,0,9.81,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,5.17,9,0,0,0,80,41,"M",331.548,,"0","0"
"503",141,0,0,0,2.71,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.17,1,0,0,0,80,65,"F",114.4833,1,"0","0"
"504",500,0,34,0,12.93,19,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,1.55,2,0,0,0,80,75,"M",153.45,,"0","0"
"505",971,0,0,0,22.23,25,0,0,0.07,1,0.07,1,0,1,0,0,0.0,0,0,0,3.43,5,0,0,0,80,72,"F",448.0315,,"0","0"
"515",228,0,0,0,5.3,10,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.99,2,0,0,0,80,30,"F",136.4,1,"0","0"
"516",184,0,34,0,5.4,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.53,1,0,0,0,80,30,"M",131.31,,"0","0"
"517",167,0,0,0,5.03,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.08,2,0,0,0,80,20,"M",146.3,1,"0","0"
"518",476,0,0,0,10.97,30,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,4.7,8,0,0,0,80,49,"M",98.8283,1,"0","0"
"522",629,0,0,0,8.4,11,0,0,0.0,0,0.0,0,0,0,0,0,2.25,2,0,0,0.87,2,0,0,0,80,76,"M",383.7399,1,"0","0"
"523",787,0,34,0,19.98,27,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.97,1,0,0,0,80,47,"M",620.9,,"0","0"
"525",982,0,0,10,28.78,25,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.63,1,0,0,0,,50,"M",991.75,1,"0","0"
"528",358,0,17,0,9.59,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,42,"M",168.25,1,"0","0"
"529",259,0,119,0,6.78,21,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,7,0,3.03,9,0,0,0,80,68,"M",101.465,,"0","0"
"531",1275,0,289,0,24.56,59,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,16,0,2.35,5,0,0,0,70,59,"M",621.95,2,"0","0"
"532",181,0,17,0,5.13,10,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,4.54,8,0,0,0,80,58,"M",168.3748,,"0","0"
"533",1875,0,0,0,101.24,39,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.88,1,0,0,0,80,36,"M",1257.2047,1,"0","0"
"535",356,0,0,0,8.8,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.28,1,0,0,0,80,47,"M",242.45,1,"0","0"
"538",678,0,17,0,20.99,42,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.47,2,0,0,0,80,40,"M",401.3596,,"0","0"
"540",59,0,20,0,6.73,21,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,18,0,0.0,0,0,0,0,,23,"M",79.4,1,"0","0"
"541",18,0,0,0,0.35,1,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,37,"M",18.0,,"0","0"
"542",508,0,0,5,18.56,19,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,27,"M",400.025,,"0","0"
"543",1128,0,30,0,22.06,43,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,7.62,16,0,0,0,80,27,"F",798.2,1,"0","0"
"544",656,0,68,0,17.83,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,0.0,0,0,0,0,80,69,"M",67.0,,"0","0"
"545",634,0,0,0,42.22,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,31,"M",287.65,,"0","0"
"555",169,0,0,0,4.42,6,0,1,0.0,0,0.08,1,0,0,0,0,0.0,0,0,0,1.33,1,0,0,0,80,47,"M",139.0716,,"0","0"
"557",33,229,34,0,1.25,41,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,38,0.57,1,0,0,0,80,67,"M",158.4,,"0","0"
"558",4283,0,10819,75,87.53,630,0,0,0.0,0,0.0,0,4,9,0,0,0.0,0,558,0,15.76,10,0,0,0,,53,"M",26.8,,"0","0"
"561",610,0,0,17,19.56,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,9.21,7,0,0,0,60,47,"M",101.2,,"0","0"
"565",185,0,0,0,2.77,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.72,1,0,0,0,,22,"M",27.0,,"0","0"
"566",410,0,0,0,12.97,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.37,1,0,0,0,80,41,"M",129.5128,,"0","0"
"567",295,0,17,0,8.62,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.85,1,0,0,0,80,22,"M",158.225,1,"0","0"
"568",402,0,0,0,9.04,30,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.32,2,0,0,0,70,71,"M",273.73,,"0","0"
"579",502,0,151,0,342.77,50,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,20,0,2.79,7,0,0,0,70,27,"M",130.2,,"0","0"
"582",1295,0,34,0,29.69,28,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,10.05,7,0,0,0,80,33,"F",200.6,1,"0","0"
"585",355,0,34,0,5.63,9,2,2,0.0,0,2.8,2,0,0,0,0,0.0,0,2,0,0.0,0,0,0,0,80,57,"M",177.98,1,"0","0"
"588",50,107,68,0,0.51,26,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,19,0.03,1,0,0,0,80,39,"F",123.9224,,"0","0"
"590",293,0,0,0,4.3,24,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,10,0.0,0,0,0,0,80,42,"M",143.55,1,"0","0"
"595",263,0,68,0,6.89,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,1.3,1,0,0,0,80,56,"M",146.25,,"0","0"
"598",304,0,0,0,7.84,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,5.03,6,0,0,0,80,67,"F",253.55,1,"0","0"
"601",191,0,0,0,7.39,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,46,"F",116.3115,,"0","0"
"603",0,53,0,0,0.03,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,2,0.0,0,0,0,0,80,42,"F",96.8,,"0","0"
"605",83,0,17,10,1.79,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,38,"M",40.0,1,"0","0"
"607",753,0,17,0,82.67,35,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,3.85,9,0,0,0,70,31,"M",571.4,1,"0","0"
"609",494,0,0,5,8.37,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.18,4,0,0,0,80,63,"M",462.8798,1,"0","0"
"611",113,0,0,0,4.21,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.33,1,0,0,0,,41,"M",63.8264,,"0","0"
"622",410,0,51,102,10.25,25,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,0.0,0,0,0,0,80,28,"M",404.45,2,"0","0"
"624",190,0,0,0,4.48,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.73,8,0,0,0,80,50,"F",81.8182,1,"0","0"
"626",297,0,0,0,9.57,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,5.62,5,0,0,0,80,39,"F",174.7299,,"0","0"
"629",345,0,0,0,8.99,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.37,1,0,0,0,80,53,"M",188.925,,"0","0"
"635",38,0,0,0,0.95,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,33,"F",38.1,1,"0","0"
"636",578,0,17,0,27.01,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,1.97,5,0,0,0,70,24,"M",284.2594,,"0","0"
"637",467,0,0,0,13.22,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.5,3,0,0,0,80,52,"F",389.95,1,"0","0"
"638",2429,0,34,5,35.08,31,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.0,0,0,0,0,80,29,"M",834.566,,"0","0"
"643",63,0,0,0,1.98,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.9,1,0,0,0,80,39,"M",62.91,,"0","0"
"648",482,0,0,0,13.44,27,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.8,11,0,0,0,80,46,"F",231.1579,,"0","0"
"649",365,0,85,0,179.66,29,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,5,0,0.0,0,0,0,0,80,50,"M",33.5,1,"0","0"
"652",352,0,0,0,7.84,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.67,8,0,0,0,80,59,"F",58.73,,"0","0"
"656",1455,0,0,10,32.31,47,0,0,0.0,0,0.0,0,3,3,0,0,0.0,0,0,0,9.68,16,0,0,0,70,54,"M",640.162,,"0","0"
"657",104,0,0,0,2.38,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,7,0,1.28,2,0,0,0,,47,"M",9.0,,"0","0"
"658",337,0,17,0,12.64,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,4.17,2,0,0,0,80,43,"F",221.1933,,"0","0"
"660",1808,0,0,0,27.72,9,0,1,0.0,0,0.78,1,0,0,0,0,0.0,0,0,0,3.85,2,0,0,0,,49,"M",1807.8647,2,"0","0"
"661",262,0,0,0,4.23,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.48,1,0,0,0,80,31,"F",168.78,,"0","0"
"662",187,0,0,0,4.53,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.91,4,0,0,0,80,35,"M",49.0833,,"0","0"
"665",209,0,0,0,5.31,10,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.37,1,0,0,0,80,46,"M",87.45,1,"0","0"
"667",190,0,153,0,4.6,21,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,9,0,2.48,10,0,0,0,80,55,"F",99.2182,,"0","0"
"670",1079,0,0,0,20.57,22,0,0,0.0,0,1.48,2,0,0,0,0,0.0,0,0,0,1.0,2,0,0,0,80,45,"M",671.1,2,"0","0"
"672",711,0,0,0,13.3,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.78,2,0,0,0,80,43,"M",34.385,,"0","0"
"676",526,0,0,0,19.93,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,14.46,8,0,0,0,80,73,"M",369.3114,1,"0","0"
"683",609,0,0,0,17.57,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,5.54,4,0,0,0,80,20,"M",343.2,,"1","0"
"685",0,0,20,0,0.03,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.0,0,0,0,0,,20,"M",20.0,,"0","0"
"688",172,0,0,0,5.91,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.75,2,0,0,0,80,68,"M",118.42,,"0","0"
"694",39,0,119,5,1.47,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,7,0,0.0,0,0,0,0,80,28,"F",162.71,1,"0","0"
"695",148,0,34,0,4.28,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.0,0,0,0,0,70,32,"M",25.48,,"0","0"
"697",63,0,17,0,3.9,3,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,70,35,"M",55.8666,,"1","0"
"698",374,0,0,0,4.57,4,0,0,0.35,1,0.35,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,51,"M",373.56,1,"0","0"
"700",1024,0,51,0,38.21,21,0,0,0.05,1,0.05,1,0,0,0,0,0.0,0,3,0,0.32,1,0,0,0,80,46,"F",17.0,,"0","0"
"701",262,0,0,120,6.91,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.83,1,0,0,0,80,50,"M",290.5466,1,"0","0"
"703",203,0,119,0,4.42,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,7,0,0.0,0,0,0,0,80,64,"F",287.8,1,"0","0"
"704",375,0,153,0,8.42,24,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,8,0,2.57,7,0,0,0,80,24,"F",288.0,2,"0","0"
"712",553,0,0,0,11.17,23,0,0,0.0,0,0.0,0,1,1,0,0,0.0,0,0,0,2.2,6,0,0,0,80,25,"M",262.9433,1,"0","0"
"713",251,0,0,0,8.52,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.33,1,0,0,0,80,40,"M",99.38,,"0","0"
"714",1167,45,0,0,184.5,48,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,16,0.0,0,0,0,0,80,62,"F",998.525,2,"0","0"
"715",82,0,17,0,2.04,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,,30,"F",45.1,,"0","0"
"716",1247,0,34,0,38.17,36,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,26.72,17,0,0,0,80,37,"M",919.85,1,"0","0"
"717",84,0,0,0,2.45,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.95,2,0,0,0,80,45,"F",17.15,,"0","0"
"719",133,0,0,0,4.2,10,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.72,1,0,0,0,80,44,"F",75.2183,1,"0","0"
"723",200,0,0,0,2.87,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.95,4,0,0,0,,30,"M",99.55,1,"0","0"
"730",509,0,17,20,621.13,53,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.93,3,0,0,0,,22,"F",460.8,2,"0","0"
"731",119,0,153,0,3.23,17,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,9,0,1.95,4,0,0,0,80,61,"F",82.7133,,"0","0"
"733",632,0,0,0,28.39,23,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.7,2,0,0,0,80,47,"M",495.3876,2,"0","0"
"734",670,0,0,0,20.34,22,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,6.27,4,0,0,0,80,55,"M",565.125,,"0","0"
"737",116,0,340,0,158.02,29,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,20,0,0.0,0,0,0,0,80,23,"M",338.5,,"0","0"
"738",95,6,65,0,151.71,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,8,0,0.12,1,0,0,0,80,37,"M",24.0,,"0","1"
"739",60,0,0,0,1.25,2,0,1,0.0,0,0.02,1,0,0,0,0,0.0,0,0,0,1.23,1,0,0,0,80,58,"M",40.4266,,"0","0"
"745",878,0,0,0,8.52,12,0,0,1.12,1,1.12,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,29,"M",804.1,1,"0","0"
"748",128,0,0,0,5.47,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,46,"M",127.786,1,"0","0"
"750",53,0,17,0,0.34,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.1,1,0,0,0,,42,"M",17.0,,"0","0"
"752",238,0,0,0,7.15,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.13,1,0,0,0,80,31,"M",102.16,,"0","0"
"754",9,0,374,0,1.12,55,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,54,0,0.0,0,0,0,0,80,46,"F",36.0,,"0","0"
"756",14,0,0,0,0.05,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,33,"F",7.35,1,"0","0"
"759",17,0,17,0,0.54,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,,43,"F",17.05,,"0","0"
"763",467,0,17,0,12.32,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,44,"M",144.65,,"0","0"
"764",744,0,0,0,25.41,24,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.76,4,0,0,0,80,37,"M",493.3155,1,"0","0"
"768",191,0,0,0,5.95,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,75,"M",28.91,,"0","0"
"776",475,0,17,0,8.12,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.68,1,0,0,0,80,57,"M",429.0482,1,"0","0"
"778",33,0,0,0,0.68,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.68,2,0,0,0,80,38,"M",32.9082,1,"0","0"
"780",171,0,0,0,3.07,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,32,"F",171.0,1,"1","0"
"781",762,0,0,0,19.67,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,4.4,3,0,0,0,80,72,"M",688.05,1,"0","0"
"782",205,0,51,0,5.5,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,0.0,0,0,0,0,70,45,"M",73.425,,"0","0"
"783",96,0,17,0,3.07,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,49,"M",24.5,,"0","0"
"784",539,0,0,0,13.27,32,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.4,7,0,0,0,80,48,"M",234.3,,"0","0"
"785",298,161,0,0,6.33,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,7,0.18,1,0,0,0,80,51,"M",273.425,,"0","0"
"786",482,0,0,0,11.85,21,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.97,3,0,0,0,,42,"M",352.11,,"0","0"
"788",325,0,0,0,24.74,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,7.5,2,0,0,0,80,42,"M",215.4,,"0","0"
"789",67,0,0,0,13.92,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,70,"M",49.5,1,"0","0"
"791",325,0,68,0,8.31,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,1.39,2,0,0,0,80,38,"M",58.3,1,"0","0"
"793",152,0,0,0,4.74,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,64,"F",127.89,,"0","0"
"797",122,0,10,0,44.8,553,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,536,0.02,1,0,0,0,,21,"M",18.0,1,"0","1"
"799",371,0,0,0,13.8,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,36,"M",147.9377,,"0","0"
"801",31,0,255,0,0.87,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,12,0,0.25,2,0,0,0,80,70,"M",8.975,,"0","0"
"804",107,0,0,0,2.45,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,25,"M",45.1,,"0","0"
"805",67,0,34,0,1.95,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,1.18,2,0,0,0,70,23,"M",100.5999,,"1","0"
"812",170,0,0,0,9.08,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,66,"F",162.8675,,"0","0"
"813",355,0,0,0,13.24,23,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,2,0.6,1,0,0,0,80,24,"M",160.56,,"0","0"
"814",199,0,0,0,5.95,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,69,"M",19.25,1,"0","0"
"818",282,0,0,0,10.88,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,62,"M",159.38,1,"0","0"
"819",327,0,0,0,9.53,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,27,"M",264.0,1,"0","0"
"824",266,0,0,0,8.93,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.43,2,0,0,0,70,60,"M",134.45,,"0","0"
"828",234,0,0,0,5.47,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.15,1,0,0,0,80,45,"M",217.25,,"0","0"
"829",64,0,0,0,2.19,3,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,23,"F",50.47,1,"0","0"
